,公司代码,公司简称,公司全称,A股代码,A股简称,A股上市日期,城市
302,002304,洋河股份,江苏洋河酒厂股份有限公司,002304,洋河股份,2009年11月6日,江苏宿迁市
303,002305,南国置业,武汉南国置业股份有限公司,002305,南国置业,2009年11月6日,湖北武汉市
304,002306,*ST云网,中科云网科技集团股份有限公司,002306,*ST云网,2009年11月11日,北京市
305,002307,北新路桥,新疆北新路桥集团股份有限公司,002307,北新路桥,2009年11月11日,新疆乌鲁木齐市
306,002308,威创股份,广东威创视讯科技股份有限公司,002308,威创股份,2009年11月27日,广东广州市
307,002309,中利科技,中利科技集团股份有限公司,002309,中利科技,2009年11月27日,江苏苏州市
308,002310,东方园林,北京东方园林生态股份有限公司,002310,东方园林,2009年11月27日,北京市
309,002311,海大集团,广东海大集团股份有限公司,002311,海大集团,2009年11月27日,广东广州市
310,002312,三泰控股,成都三泰控股集团股份有限公司,002312,三泰控股,2009年12月3日,四川成都市
311,002313,日海通讯,深圳日海通讯技术股份有限公司,002313,日海通讯,2009年12月3日,广东深圳市
312,002314,南山控股,深圳市新南山控股（集团）股份有限公司,002314,南山控股,2009年12月3日,广东深圳市
313,002315,焦点科技,焦点科技股份有限公司,002315,焦点科技,2009年12月9日,江苏南京市
314,002316,键桥通讯,深圳键桥通讯技术股份有限公司,002316,键桥通讯,2009年12月9日,广东深圳市
315,002317,众生药业,广东众生药业股份有限公司,002317,众生药业,2009年12月11日,广东东莞市
316,002318,久立特材,浙江久立特材科技股份有限公司,002318,久立特材,2009年12月11日,浙江湖州市
317,002319,乐通股份,珠海市乐通化工股份有限公司,002319,乐通股份,2009年12月11日,广东珠海市
318,002320,海峡股份,海南海峡航运股份有限公司,002320,海峡股份,2009年12月16日,海南海口市
319,002321,华英农业,河南华英农业发展股份有限公司,002321,华英农业,2009年12月16日,河南信阳市
320,002322,理工监测,宁波理工监测科技股份有限公司,002322,理工监测,2009年12月18日,浙江宁波市
321,002323,雅百特,江苏雅百特科技股份有限公司,002323,雅百特,2009年12月18日,江苏盐城市
322,002324,普利特,上海普利特复合材料股份有限公司,002324,普利特,2009年12月18日,上海市
323,002325,洪涛股份,深圳市洪涛装饰股份有限公司,002325,洪涛股份,2009年12月22日,广东深圳市
324,002326,永太科技,浙江永太科技股份有限公司,002326,永太科技,2009年12月22日,浙江台州市
325,002327,富安娜,深圳市富安娜家居用品股份有限公司,002327,富安娜,2009年12月30日,广东深圳市
326,002328,新朋股份,上海新朋实业股份有限公司,002328,新朋股份,2009年12月30日,上海市
327,002329,皇氏集团,皇氏集团股份有限公司,002329,皇氏集团,2010年1月6日,广西南宁市
328,002330,得利斯,山东得利斯食品股份有限公司,002330,得利斯,2010年1月6日,山东潍坊市
329,002331,皖通科技,安徽皖通科技股份有限公司,002331,皖通科技,2010年1月6日,安徽合肥市
330,002332,仙琚制药,浙江仙琚制药股份有限公司,002332,仙琚制药,2010年1月12日,浙江台州市
331,002333,罗普斯金,苏州罗普斯金铝业股份有限公司,002333,罗普斯金,2010年1月12日,江苏苏州市
332,002334,英威腾,深圳市英威腾电气股份有限公司,002334,英威腾,2010年1月13日,广东深圳市
333,002335,科华恒盛,厦门科华恒盛股份有限公司,002335,科华恒盛,2010年1月13日,福建厦门市
334,002336,人人乐,人人乐连锁商业集团股份有限公司,002336,人人乐,2010年1月13日,广东深圳市
335,002337,赛象科技,天津赛象科技股份有限公司,002337,赛象科技,2010年1月15日,天津市
336,002338,奥普光电,长春奥普光电技术股份有限公司,002338,奥普光电,2010年1月15日,吉林长春市
337,002339,积成电子,积成电子股份有限公司,002339,积成电子,2010年1月22日,山东济南市
338,002340,格林美,格林美股份有限公司,002340,格林美,2010年1月22日,广东深圳市
339,002341,新纶科技,深圳市新纶科技股份有限公司,002341,新纶科技,2010年1月22日,广东深圳市
340,002342,巨力索具,巨力索具股份有限公司,002342,巨力索具,2010年1月26日,河北保定市
341,002343,慈文传媒,慈文传媒股份有限公司,002343,慈文传媒,2010年1月26日,浙江嘉兴市
342,002344,海宁皮城,海宁中国皮革城股份有限公司,002344,海宁皮城,2010年1月26日,浙江嘉兴市
343,002345,潮宏基,广东潮宏基实业股份有限公司,002345,潮宏基,2010年1月28日,广东汕头市
344,002346,柘中股份,上海柘中集团股份有限公司,002346,柘中股份,2010年1月28日,上海市
345,002347,泰尔重工,泰尔重工股份有限公司,002347,泰尔重工,2010年1月28日,安徽马鞍山市
346,002348,高乐股份,广东高乐玩具股份有限公司,002348,高乐股份,2010年2月3日,广东揭阳市
347,002349,精华制药,精华制药集团股份有限公司,002349,精华制药,2010年2月3日,江苏南通市
348,002350,北京科锐,北京科锐配电自动化股份有限公司,002350,北京科锐,2010年2月3日,北京市
349,002351,漫步者,深圳市漫步者科技股份有限公司,002351,漫步者,2010年2月5日,广东深圳市
350,002352,顺丰控股,顺丰控股股份有限公司,002352,顺丰控股,2010年2月5日,广东深圳市
351,002353,杰瑞股份,烟台杰瑞石油服务集团股份有限公司,002353,杰瑞股份,2010年2月5日,山东烟台市
352,002354,天神娱乐,大连天神娱乐股份有限公司,002354,天神娱乐,2010年2月9日,辽宁大连市
353,002355,兴民钢圈,山东兴民钢圈股份有限公司,002355,兴民钢圈,2010年2月9日,山东烟台市
354,002356,浩宁达,深圳浩宁达仪表股份有限公司,002356,浩宁达,2010年2月9日,广东深圳市
355,002357,富临运业,四川富临运业集团股份有限公司,002357,富临运业,2010年2月10日,四川绵阳市
356,002358,森源电气,河南森源电气股份有限公司,002358,森源电气,2010年2月10日,河南许昌市
357,002359,齐星铁塔,山东齐星铁塔科技股份有限公司,002359,齐星铁塔,2010年2月10日,山东滨州市
358,002360,同德化工,山西同德化工股份有限公司,002360,同德化工,2010年3月3日,山西忻州市
359,002361,神剑股份,安徽神剑新材料股份有限公司,002361,神剑股份,2010年3月3日,安徽芜湖市
360,002362,汉王科技,汉王科技股份有限公司,002362,汉王科技,2010年3月3日,北京市
361,002363,隆基机械,山东隆基机械股份有限公司,002363,隆基机械,2010年3月5日,山东烟台市
362,002364,中恒电气,杭州中恒电气股份有限公司,002364,中恒电气,2010年3月5日,浙江杭州市
363,002365,永安药业,潜江永安药业股份有限公司,002365,永安药业,2010年3月5日,湖北潜江市
364,002366,台海核电,台海玛努尔核电设备股份有限公司,002366,台海核电,2010年3月12日,四川眉山市
365,002367,康力电梯,康力电梯股份有限公司,002367,康力电梯,2010年3月12日,江苏苏州市
366,002368,太极股份,太极计算机股份有限公司,002368,太极股份,2010年3月12日,北京市
367,002369,卓翼科技,深圳市卓翼科技股份有限公司,002369,卓翼科技,2010年3月16日,广东深圳市
368,002370,亚太药业,浙江亚太药业股份有限公司,002370,亚太药业,2010年3月16日,浙江绍兴市
369,002371,七星电子,北京七星华创电子股份有限公司,002371,七星电子,2010年3月16日,北京市
370,002372,伟星新材,浙江伟星新型建材股份有限公司,002372,伟星新材,2010年3月18日,浙江台州市
371,002373,千方科技,北京千方科技股份有限公司,002373,千方科技,2010年3月18日,北京市
372,002374,丽鹏股份,山东丽鹏股份有限公司,002374,丽鹏股份,2010年3月18日,山东烟台市
373,002375,亚厦股份,浙江亚厦装饰股份有限公司,002375,亚厦股份,2010年3月23日,浙江绍兴市
374,002376,新北洋,山东新北洋信息技术股份有限公司,002376,新北洋,2010年3月23日,山东威海市
375,002377,国创高新,湖北国创高新材料股份有限公司,002377,国创高新,2010年3月23日,湖北武汉市
376,002378,章源钨业,崇义章源钨业股份有限公司,002378,章源钨业,2010年3月31日,江西赣州市
377,002379,鲁丰环保,鲁丰环保科技股份有限公司,002379,鲁丰环保,2010年3月31日,山东滨州市
378,002380,科远股份,南京科远自动化集团股份有限公司,002380,科远股份,2010年3月31日,江苏南京市
379,002381,双箭股份,浙江双箭橡胶股份有限公司,002381,双箭股份,2010年4月2日,浙江嘉兴市
380,002382,蓝帆医疗,蓝帆医疗股份有限公司,002382,蓝帆医疗,2010年4月2日,山东淄博市
381,002383,合众思壮,北京合众思壮科技股份有限公司,002383,合众思壮,2010年4月2日,北京市
382,002384,东山精密,苏州东山精密制造股份有限公司,002384,东山精密,2010年4月9日,江苏苏州市
383,002385,大北农,北京大北农科技集团股份有限公司,002385,大北农,2010年4月9日,北京市
384,002386,天原集团,宜宾天原集团股份有限公司,002386,天原集团,2010年4月9日,四川宜宾市
385,002387,黑牛食品,黑牛食品股份有限公司,002387,黑牛食品,2010年4月13日,广东汕头市
386,002388,新亚制程,深圳市新亚电子制程股份有限公司,002388,新亚制程,2010年4月13日,广东深圳市
387,002389,南洋科技,浙江南洋科技股份有限公司,002389,南洋科技,2010年4月13日,浙江台州市
388,002390,信邦制药,贵州信邦制药股份有限公司,002390,信邦制药,2010年4月16日,贵州贵阳市
389,002391,长青股份,江苏长青农化股份有限公司,002391,长青股份,2010年4月16日,江苏扬州市
390,002392,北京利尔,北京利尔高温材料股份有限公司,002392,北京利尔,2010年4月23日,北京市
391,002393,力生制药,天津力生制药股份有限公司,002393,力生制药,2010年4月23日,天津市
392,002394,联发股份,江苏联发纺织股份有限公司,002394,联发股份,2010年4月23日,江苏南通市
393,002395,双象股份,无锡双象超纤材料股份有限公司,002395,双象股份,2010年4月29日,江苏无锡市
394,002396,星网锐捷,福建星网锐捷通讯股份有限公司,002396,星网锐捷,2010年6月23日,福建福州市
395,002397,梦洁家纺,湖南梦洁家纺股份有限公司,002397,梦洁家纺,2010年4月29日,湖南长沙市
396,002398,建研集团,厦门市建筑科学研究院集团股份有限公司,002398,建研集团,2010年5月6日,福建厦门市
397,002399,海普瑞,深圳市海普瑞药业股份有限公司,002399,海普瑞,2010年5月6日,广东深圳市
398,002400,省广股份,广东省广告集团股份有限公司,002400,省广股份,2010年5月6日,广东广州市
399,002401,中海科技,中海网络科技股份有限公司,002401,中海科技,2010年5月6日,上海市
400,002402,和而泰,深圳和而泰智能控制股份有限公司,002402,和而泰,2010年5月11日,广东深圳市
401,002403,爱仕达,浙江爱仕达电器股份有限公司,002403,爱仕达,2010年5月11日,浙江台州市
402,002404,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,002404,嘉欣丝绸,2010年5月11日,浙江嘉兴市
403,002405,四维图新,北京四维图新科技股份有限公司,002405,四维图新,2010年5月18日,北京市
404,002406,远东传动,许昌远东传动轴股份有限公司,002406,远东传动,2010年5月18日,河南许昌市
405,002407,多氟多,多氟多化工股份有限公司,002407,多氟多,2010年5月18日,河南焦作市
406,002408,齐翔腾达,淄博齐翔腾达化工股份有限公司,002408,齐翔腾达,2010年5月18日,山东淄博市
407,002409,雅克科技,江苏雅克科技股份有限公司,002409,雅克科技,2010年5月25日,江苏无锡市
408,002410,广联达,广联达软件股份有限公司,002410,广联达,2010年5月25日,北京市
409,002411,九九久,江苏九九久科技股份有限公司,002411,必康股份,2010年5月25日,江苏南通市
410,002412,汉森制药,湖南汉森制药股份有限公司,002412,汉森制药,2010年5月25日,湖南益阳市
411,002413,雷科防务,江苏雷科防务科技股份有限公司,002413,雷科防务,2010年5月28日,江苏常州市
412,002414,高德红外,武汉高德红外股份有限公司,002414,高德红外,2010年7月16日,湖北武汉市
413,002415,海康威视,杭州海康威视数字技术股份有限公司,002415,海康威视,2010年5月28日,浙江杭州市
414,002416,爱施德,深圳市爱施德股份有限公司,002416,爱施德,2010年5月28日,广东深圳市
415,002417,*ST元达,福建三元达通讯股份有限公司,002417,*ST元达,2010年6月1日,福建福州市
416,002418,康盛股份,浙江康盛股份有限公司,002418,康盛股份,2010年6月1日,浙江杭州市
417,002419,天虹商场,天虹商场股份有限公司,002419,天虹商场,2010年6月1日,广东深圳市
418,002420,毅昌股份,广州毅昌科技股份有限公司,002420,毅昌股份,2010年6月1日,广东广州市
419,002421,达实智能,深圳达实智能股份有限公司,002421,达实智能,2010年6月3日,广东深圳市
420,002422,科伦药业,四川科伦药业股份有限公司,002422,科伦药业,2010年6月3日,四川成都市
421,002423,中原特钢,中原特钢股份有限公司,002423,中原特钢,2010年6月3日,河南焦作市
422,002424,贵州百灵,贵州百灵企业集团制药股份有限公司,002424,贵州百灵,2010年6月3日,贵州安顺市
423,002425,凯撒股份,凯撒（中国）股份有限公司,002425,凯撒股份,2010年6月8日,广东汕头市
424,002426,胜利精密,苏州胜利精密制造科技股份有限公司,002426,胜利精密,2010年6月8日,江苏苏州市
425,002427,尤夫股份,浙江尤夫高新纤维股份有限公司,002427,尤夫股份,2010年6月8日,浙江湖州市
426,002428,云南锗业,云南临沧鑫圆锗业股份有限公司,002428,云南锗业,2010年6月8日,云南临沧市
427,002429,兆驰股份,深圳市兆驰股份有限公司,002429,兆驰股份,2010年6月10日,广东深圳市
428,002430,杭氧股份,杭州杭氧股份有限公司,002430,杭氧股份,2010年6月10日,浙江临安市
429,002431,棕榈园林,棕榈园林股份有限公司,002431,棕榈园林,2010年6月10日,广东中山市
430,002432,九安医疗,天津九安医疗电子股份有限公司,002432,九安医疗,2010年6月10日,天津市
431,002433,太安堂,广东太安堂药业股份有限公司,002433,太安堂,2010年6月18日,广东汕头市
432,002434,万里扬,浙江万里扬股份有限公司,002434,万里扬,2010年6月18日,浙江金华市
433,002435,长江润发,长江润发机械股份有限公司,002435,长江润发,2010年6月18日,江苏苏州市
434,002436,兴森科技,深圳市兴森快捷电路科技股份有限公司,002436,兴森科技,2010年6月18日,广东深圳市
435,002437,誉衡药业,哈尔滨誉衡药业股份有限公司,002437,誉衡药业,2010年6月23日,黑龙江哈尔滨市
436,002438,江苏神通,江苏神通阀门股份有限公司,002438,江苏神通,2010年6月23日,江苏南通市
437,002439,启明星辰,启明星辰信息技术集团股份有限公司,002439,启明星辰,2010年6月23日,北京市
438,002440,闰土股份,浙江闰土股份有限公司,002440,闰土股份,2010年7月6日,浙江绍兴市
439,002441,众业达,众业达电气股份有限公司,002441,众业达,2010年7月6日,广东汕头市
440,002442,龙星化工,龙星化工股份有限公司,002442,龙星化工,2010年7月6日,河北邢台市
441,002443,金洲管道,浙江金洲管道科技股份有限公司,002443,金洲管道,2010年7月6日,浙江湖州市
442,002444,巨星科技,杭州巨星科技股份有限公司,002444,巨星科技,2010年7月13日,浙江杭州市
443,002445,中南文化,中南红文化集团股份有限公司,002445,中南文化,2010年7月13日,江苏无锡市
444,002446,盛路通信,广东盛路通信科技股份有限公司,002446,盛路通信,2010年7月13日,广东佛山市
445,002447,壹桥海参,大连壹桥海参股份有限公司,002447,壹桥海参,2010年7月13日,辽宁大连市
446,002448,中原内配,中原内配集团股份有限公司,002448,中原内配,2010年7月16日,河南焦作市
447,002449,国星光电,佛山市国星光电股份有限公司,002449,国星光电,2010年7月16日,广东佛山市
448,002450,康得新,康得新集团股份有限公司,002450,康得新,2010年7月16日,江苏张家港市
449,002451,摩恩电气,上海摩恩电气股份有限公司,002451,摩恩电气,2010年7月20日,上海市
450,002452,长高集团,湖南长高高压开关集团股份公司,002452,长高集团,2010年7月20日,湖南长沙市
451,002453,天马精化,苏州天马精细化学品股份有限公司,002453,天马精化,2010年7月20日,江苏苏州市
452,002454,松芝股份,上海加冷松芝汽车空调股份有限公司,002454,松芝股份,2010年7月20日,上海市
453,002455,百川股份,无锡百川化工股份有限公司,002455,百川股份,2010年8月3日,江苏无锡市
454,002456,欧菲光,深圳欧菲光科技股份有限公司,002456,欧菲光,2010年8月3日,广东深圳市
455,002457,青龙管业,宁夏青龙管业股份有限公司,002457,青龙管业,2010年8月3日,宁夏吴忠市
456,002458,益生股份,山东益生种畜禽股份有限公司,002458,益生股份,2010年8月10日,山东烟台市
457,002459,天业通联,秦皇岛天业通联重工股份有限公司,002459,天业通联,2010年8月10日,河北秦皇岛市
458,002460,赣锋锂业,江西赣锋锂业股份有限公司,002460,赣锋锂业,2010年8月10日,江西新余市
459,002461,珠江啤酒,广州珠江啤酒股份有限公司,002461,珠江啤酒,2010年8月18日,广东广州市
460,002462,嘉事堂,嘉事堂药业股份有限公司,002462,嘉事堂,2010年8月18日,北京市
461,002463,沪电股份,沪士电子股份有限公司,002463,沪电股份,2010年8月18日,江苏苏州市
462,002464,金利科技,昆山金利表面材料应用科技股份有限公司,002464,金利科技,2010年8月31日,江苏苏州市
463,002465,海格通信,广州海格通信集团股份有限公司,002465,海格通信,2010年8月31日,广东广州市
464,002466,天齐锂业,天齐锂业股份有限公司,002466,天齐锂业,2010年8月31日,四川遂宁市
465,002467,二六三,二六三网络通信股份有限公司,002467,二六三,2010年9月8日,北京市
466,002468,艾迪西,浙江艾迪西流体控制股份有限公司,002468,艾迪西,2010年9月8日,浙江台州市
467,002469,三维工程,山东三维石化工程股份有限公司,002469,三维工程,2010年9月8日,山东淄博市
468,002470,金正大,金正大生态工程集团股份有限公司,002470,金正大,2010年9月8日,山东临沂市
469,002471,中超控股,江苏中超控股股份有限公司,002471,中超控股,2010年9月10日,江苏无锡市
470,002472,双环传动,浙江双环传动机械股份有限公司,002472,双环传动,2010年9月10日,浙江台州市
471,002473,圣莱达,宁波圣莱达电器股份有限公司,002473,圣莱达,2010年9月10日,浙江宁波市
472,002474,榕基软件,福建榕基软件股份有限公司,002474,榕基软件,2010年9月15日,福建福州市
473,002475,立讯精密,立讯精密工业股份有限公司,002475,立讯精密,2010年9月15日,广东深圳市
474,002476,宝莫股份,山东宝莫生物化工股份有限公司,002476,宝莫股份,2010年9月15日,山东东营市
475,002477,雏鹰农牧,雏鹰农牧集团股份有限公司,002477,雏鹰农牧,2010年9月15日,河南郑州市
476,002478,常宝股份,江苏常宝钢管股份有限公司,002478,常宝股份,2010年9月21日,江苏常州市
477,002479,富春环保,浙江富春江环保热电股份有限公司,002479,富春环保,2010年9月21日,浙江杭州市
478,002480,新筑股份,成都市新筑路桥机械股份有限公司,002480,新筑股份,2010年9月21日,四川成都市
479,002481,双塔食品,烟台双塔食品股份有限公司,002481,双塔食品,2010年9月21日,山东烟台市
480,002482,广田股份,深圳广田装饰集团股份有限公司,002482,广田股份,2010年9月29日,广东深圳市
481,002483,润邦股份,江苏润邦重工股份有限公司,002483,润邦股份,2010年9月29日,江苏南通市
482,002484,江海股份,南通江海电容器股份有限公司,002484,江海股份,2010年9月29日,江苏南通市
483,002485,希努尔,希努尔男装股份有限公司,002485,希努尔,2010年10月15日,山东潍坊市
484,002486,嘉麟杰,上海嘉麟杰纺织品股份有限公司,002486,嘉麟杰,2010年10月15日,上海市
485,002487,大金重工,辽宁大金重工股份有限公司,002487,大金重工,2010年10月15日,辽宁阜新市
486,002488,金固股份,浙江金固股份有限公司,002488,金固股份,2010年10月21日,浙江富阳市
487,002489,浙江永强,浙江永强集团股份有限公司,002489,浙江永强,2010年10月21日,浙江台州市
488,002490,山东墨龙,山东墨龙石油机械股份有限公司,002490,山东墨龙,2010年10月21日,山东潍坊市
489,002491,通鼎互联,通鼎互联信息股份有限公司,002491,通鼎互联,2010年10月21日,江苏苏州市
490,002492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司,002492,恒基达鑫,2010年11月2日,广东珠海市
491,002493,荣盛石化,荣盛石化股份有限公司,002493,荣盛石化,2010年11月2日,浙江杭州市
492,002494,华斯股份,华斯控股股份有限公司,002494,华斯股份,2010年11月2日,河北沧州市
493,002495,佳隆股份,广东佳隆食品股份有限公司,002495,佳隆股份,2010年11月2日,广东揭阳市
494,002496,辉丰股份,江苏辉丰农化股份有限公司,002496,辉丰股份,2010年11月9日,江苏盐城市
495,002497,雅化集团,四川雅化实业集团股份有限公司,002497,雅化集团,2010年11月9日,四川雅安市
496,002498,汉缆股份,青岛汉缆股份有限公司,002498,汉缆股份,2010年11月9日,山东青岛市
497,002499,科林环保,科林环保装备股份有限公司,002499,科林环保,2010年11月9日,江苏苏州市
498,002500,山西证券,山西证券股份有限公司,002500,山西证券,2010年11月15日,山西太原市
499,002501,利源精制,吉林利源精制股份有限公司,002501,利源精制,2010年11月17日,吉林辽源市
500,002502,骅威股份,骅威科技股份有限公司,002502,骅威股份,2010年11月17日,广东汕头市
501,002503,搜于特,搜于特集团股份有限公司,002503,搜于特,2010年11月17日,广东东莞市
502,002504,弘高创意,北京弘高创意建筑设计股份有限公司,002504,弘高创意,2010年11月18日,北京市
503,002505,大康牧业,湖南大康牧业股份有限公司,002505,大康牧业,2010年11月18日,湖南怀化市
504,002506,协鑫集成,协鑫集成科技股份有限公司,002506,协鑫集成,2010年11月18日,上海市
505,002507,涪陵榨菜,重庆市涪陵榨菜集团股份有限公司,002507,涪陵榨菜,2010年11月23日,重庆市
506,002508,老板电器,杭州老板电器股份有限公司,002508,老板电器,2010年11月23日,浙江杭州市
507,002509,天广消防,天广消防股份有限公司,002509,天广消防,2010年11月23日,福建泉州市
508,002510,天汽模,天津汽车模具股份有限公司,002510,天汽模,2010年11月25日,天津市
509,002511,中顺洁柔,中顺洁柔纸业股份有限公司,002511,中顺洁柔,2010年11月25日,广东中山市
510,002512,达华智能,中山达华智能科技股份有限公司,002512,达华智能,2010年12月3日,广东中山市
511,002513,蓝丰生化,江苏蓝丰生物化工股份有限公司,002513,蓝丰生化,2010年12月3日,江苏徐州市
512,002514,宝馨科技,苏州宝馨科技实业股份有限公司,002514,宝馨科技,2010年12月3日,江苏苏州市
513,002515,金字火腿,金字火腿股份有限公司,002515,金字火腿,2010年12月3日,浙江金华市
514,002516,旷达科技,旷达科技集团股份有限公司,002516,旷达科技,2010年12月7日,江苏常州市
515,002517,恺英网络,恺英网络股份有限公司,002517,恺英网络,2010年12月7日,福建泉州市
516,002518,科士达,深圳科士达科技股份有限公司,002518,科士达,2010年12月7日,广东深圳市
517,002519,银河电子,江苏银河电子股份有限公司,002519,银河电子,2010年12月7日,江苏苏州市
518,002520,日发精机,浙江日发精密机械股份有限公司,002520,日发精机,2010年12月10日,浙江绍兴市
519,002521,齐峰新材,齐峰新材料股份有限公司,002521,齐峰新材,2010年12月10日,山东淄博市
520,002522,浙江众成,浙江众成包装材料股份有限公司,002522,浙江众成,2010年12月10日,浙江嘉兴市
521,002523,天桥起重,株洲天桥起重机股份有限公司,002523,天桥起重,2010年12月10日,湖南株洲市
522,002524,光正集团,光正集团股份有限公司,002524,光正集团,2010年12月17日,新疆乌鲁木齐市
523,002526,山东矿机,山东矿机集团股份有限公司,002526,山东矿机,2010年12月17日,山东潍坊市
524,002527,新时达,上海新时达电气股份有限公司,002527,新时达,2010年12月24日,上海市
525,002528,英飞拓,深圳英飞拓科技股份有限公司,002528,英飞拓,2010年12月24日,广东深圳市
526,002529,海源机械,福建海源自动化机械股份有限公司,002529,海源机械,2010年12月24日,福建福州市
527,002530,丰东股份,江苏丰东热技术股份有限公司,002530,丰东股份,2010年12月31日,江苏盐城市
528,002531,天顺风能,天顺风能（苏州）股份有限公司,002531,天顺风能,2010年12月31日,江苏苏州市
529,002532,新界泵业,新界泵业集团股份有限公司,002532,新界泵业,2010年12月31日,浙江台州市
530,002533,金杯电工,金杯电工股份有限公司,002533,金杯电工,2010年12月31日,湖南长沙市
531,002534,杭锅股份,杭州锅炉集团股份有限公司,002534,杭锅股份,2011年1月10日,浙江杭州市
532,002535,林州重机,林州重机集团股份有限公司,002535,林州重机,2011年1月11日,河南安阳市
533,002536,西泵股份,河南省西峡汽车水泵股份有限公司,002536,西泵股份,2011年1月11日,河南南阳市
534,002537,海立美达,青岛海立美达股份有限公司,002537,海立美达,2011年1月10日,山东青岛市
535,002538,司尔特,安徽省司尔特肥业股份有限公司,002538,司尔特,2011年1月18日,安徽宁国市
536,002539,新都化工,成都市新都化工股份有限公司,002539,新都化工,2011年1月18日,四川成都市
537,002540,亚太科技,江苏亚太轻合金科技股份有限公司,002540,亚太科技,2011年1月18日,江苏无锡市
538,002541,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司,002541,鸿路钢构,2011年1月18日,安徽合肥市
