,公司代码,公司简称,公司全称
1317,900953,凯马B,恒天凯马股份有限公司
1318,900956,东贝B股,黄石东贝电器股份有限公司
1319,900957,凌云B股,上海凌云实业发展股份有限公司
1320,000001,平安银行,平安银行股份有限公司
1321,000002,万科,万科企业股份有限公司
1322,000004,国农科技,深圳中国农大科技股份有限公司
1323,000005,世纪星源,深圳世纪星源股份有限公司
1324,000006,深振业,深圳市振业（集团）股份有限公司
1325,000007,深达声,深圳市赛格达声股份有限公司
1326,000008,宝利来,广东宝利来投资股份有限公司
1327,000009,中国宝安,中国宝安集团股份有限公司
1328,000010,深华新,深圳市华新股份有限公司
1329,000011,深物业,深圳市物业发展（集团）股份有限公司
1330,000012,南玻集团,中国南玻集团股份有限公司
1331,000014,沙河股份,沙河实业股份有限公司
1332,000016,深康佳,康佳集团股份有限公司
1333,000017,深中华,深圳中华自行车（集团）股份有限公司
1334,000018,深中冠,深圳中冠纺织印染股份有限公司
1335,000019,深深宝,深圳市深宝实业股份有限公司
1336,000020,深华发,深圳中恒华发股份有限公司
1337,000021,长城开发,深圳长城开发科技股份有限公司
1338,000022,深赤湾,深圳赤湾港航股份有限公司
1339,000023,深天地,深圳市天地（集团）股份有限公司
1340,000024,招商地产,招商局地产控股股份有限公司
1341,000025,深特力,深圳市特力（集团）股份有限公司
1342,000026,飞亚达,深圳市飞亚达（集团）股份有限公司
1343,000027,深能源,深圳能源投资股份有限公司
1344,000028,一致药业,深圳一致药业股份有限公司
1345,000029,深房集团,深圳经济特区房地产（集团）股份有限公司
1346,000030,盛润股份,广东盛润集团股份有限公司
1347,000031,中粮地产,中粮地产（集团）股份有限公司
1348,000032,深桑达,深圳市桑达实业股份有限公司
1349,000033,新都酒店,深圳新都酒店股份有限公司
1350,000034,深信泰丰,深圳市深信泰丰（集团）股份有限公司
1351,000035,中国天楹,中国天楹股份有限公司
1352,000036,华联控股,华联控股股份有限公司
1353,000037,深南电,深圳南山热电股份有限公司
1354,000038,深大通,深圳大通实业股份有限公司
1355,000039,中集集团,中国国际海运集装箱（集团）股份有限公司
1356,000040,宝安地产,宝安鸿基地产集团股份有限公司
1357,000042,深长城,深圳市长城投资控股股份有限公司
1358,000043,中航地产,深圳中航地产股份有限公司
1359,000045,深纺织,深圳市纺织（集团）股份有限公司
1360,000046,泛海建设,泛海建设集团股份有限公司
1361,000048,康达尔,深圳市康达尔（集团）股份有限公司
1362,000049,德赛电池,深圳市德赛电池科技股份有限公司
1363,000050,天马,天马微电子股份有限公司
1364,000055,方大集团,方大集团股份有限公司
1365,000056,深国商,深圳市国际企业股份有限公司
1366,000058,深赛格,深圳赛格股份有限公司
1367,000059,辽通化工,辽宁华锦通达化工股份有限公司
1368,000060,中金岭南,深圳中金岭南有色金属股份有限公司
1369,000061,000061,深圳市农产品股份有限公司
1370,000062,深圳华强,深圳华强实业股份有限公司
1371,000063,中兴通讯,中兴通讯股份有限公司
1372,000065,北方国际,北方国际合作股份有限公司
1373,000066,长城电脑,中国长城计算机深圳股份有限公司
1374,000068,赛格三星,深圳赛格三星股份有限公司
1375,000069,华侨城,深圳华侨城控股股份有限公司
1376,000070,特发信息,深圳市特发信息股份有限公司
1377,000078,海王生物,深圳市海王生物工程股份有限公司
1378,000088,盐田港,深圳市盐田港股份有限公司
1379,000089,深圳机场,深圳市机场股份有限公司
1380,000090,深天健,深圳市天健（集团）股份有限公司
1381,000096,广聚能源,深圳市广聚能源股份有限公司
1382,000099,中信海直,中信海洋直升机股份有限公司
1383,000100,TCL集团,TCL集团股份有限公司
1384,000150,宜华地产,宜华地产股份有限公司
1385,000151,中成股份,中成进出口股份有限公司
1386,000152,山航B,山东航空股份有限公司
1387,000153,丰原药业,安徽丰原药业股份有限公司
1388,000155,川化股份,川化股份有限公司
1389,000156,嘉瑞新材,湖南嘉瑞新材料集团股份有限公司
1390,000157,中联重科,长沙中联重工科技发展股份有限公司
1391,000158,常山股份,石家庄常山纺织股份有限公司
1392,000159,国际实业,新疆国际实业股份有限公司
1393,000166,申万宏源,申万宏源集团股份有限公司
1394,000301,东方市场,江苏吴江中国东方丝绸市场股份有限公司
1395,000338,潍柴动力,潍柴动力股份有限公司
1396,000400,许继电气,许继电气股份有限公司
1397,000401,冀东水泥,唐山冀东水泥股份有限公司
1398,000402,金融街,金融街控股股份有限公司
1399,000403,振兴集团,振兴集团股份有限公司
1400,000404,华意压缩,华意压缩机股份有限公司
1401,000407,胜利股份,山东胜利股份有限公司
1402,000408,玉源控股,玉源控股股份有限公司
1403,000409,泰复实业,泰复实业股份有限公司
1404,000410,沈阳机床,沈阳机床股份有限公司
1405,000411,英特集团,浙江英特集团股份有限公司
1406,000413,宝石,石家庄宝石电子玻璃股份有限公司
1407,000415,汇通集团,新疆汇通（集团）股份有限公司
1408,000416,华馨实业,青岛华馨实业股份有限公司
1409,000417,合肥百货,合肥百货大楼集团股份有限公司
1410,000418,小天鹅,无锡小天鹅股份有限公司
1411,000419,通程控股,长沙通程控股股份有限公司
1412,000420,吉林化纤,吉林化纤股份有限公司
1413,000421,南京中北,南京中北（集团）股份有限公司
1414,000422,湖北宜化,湖北宜化化工股份有限公司
1415,000423,东阿阿胶,山东东阿阿胶股份有限公司
1416,000425,徐工科技,徐州工程机械科技股份有限公司
1417,000426,富龙热电,赤峰富龙热电股份有限公司
1418,000428,华天酒店,华天酒店集团股份有限公司
1419,000429,粤高速,广东省高速公路发展股份有限公司
1420,000430,张家界,张家界旅游开发股份有限公司
1421,000488,晨鸣纸业,山东晨鸣纸业集团股份有限公司
1422,000498,丹东化纤,丹东化学纤维股份有限公司
1423,000501,鄂武商,武汉武商集团股份有限公司
1424,000502,绿景地产,绿景地产股份有限公司
1425,000503,海虹控股,海虹企业（控股）股份有限公司
1426,000504,赛迪传媒,北京赛迪传媒投资股份有限公司
1427,000505,珠江控股,海南珠江控股股份有限公司
1428,000506,山东惠邦,山东惠邦地产股份有限公司
1429,000507,粤富华,珠海经济特区富华集团股份有限公司
1430,000509,同人华塑,华塑控股股份有限公司
1431,000510,金路集团,四川金路集团股份有限公司
1432,000511,银基发展,沈阳银基发展股份有限公司
1433,000512,闽灿坤,厦门灿坤实业股份有限公司
1434,000513,丽珠集团,丽珠医药集团股份有限公司
1435,000514,渝开发,重庆渝开发股份有限公司
1436,000515,攀渝钛业,攀钢集团重庆钛业股份有限公司
1437,000516,开元控股,西安开元控股集团股份有限公司
1438,000517,甬成功,成功信息产业（集团）股份有限公司
1439,000518,四环生物,江苏四环生物股份有限公司
1440,000519,银河动力,成都银河动力股份有限公司
1441,000520,长航凤凰,长航凤凰股份有限公司
1442,000521,美菱电器,合肥美菱股份有限公司
1443,000522,白云山,广州白云山制药股份有限公司
1444,000523,广州浪奇,广州市浪奇实业股份有限公司
1445,000524,东方宾馆,广州市东方宾馆股份有限公司
1446,000525,红太阳,南京红太阳股份有限公司
1447,000526,旭飞投资,厦门旭飞投资股份有限公司
1448,000527,美的电器,广东美的电器股份有限公司
1449,000528,柳工,广西柳工机械股份有限公司
1450,000529,粤美雅,广东美雅集团股份有限公司
1451,000530,大冷股份,大连冷冻机股份有限公司
1452,000531,穗恒运,广州恒运企业集团股份有限公司
1453,000532,力合股份,力合股份有限公司
1454,000533,万家乐,广东万家乐股份有限公司
1455,000534,万泽股份,万泽实业股份有限公司
1456,000536,闽闽东,闽东电机（集团）股份有限公司
1457,000537,广宇发展,天津广宇发展股份有限公司
1458,000538,云南白药,云南白药集团股份有限公司
1459,000539,粤电力,广东电力发展股份有限公司
1460,000540,中天城投,中天城投集团股份有限公司
1461,000541,佛山照明,佛山电器照明股份有限公司
1462,000543,皖能电力,安徽省皖能股份有限公司
1463,000544,中原环保,中原环保股份有限公司
1464,000545,吉林制药,吉林制药股份有限公司
1465,000546,吉光华,吉林光华控股集团股份有限公司
1466,000547,闽福发,神州学人集团股份有限公司
1467,000548,湖南投资,湖南投资集团股份有限公司
1468,000550,江铃汽车,江铃汽车股份有限公司
1469,000551,创元科技,创元科技股份有限公司
1470,000552,靖远煤电,甘肃靖远煤电股份有限公司
1471,000553,沙隆达,湖北沙隆达股份有限公司
1472,000554,泰山石油,中国石化山东泰山石油股份有限公司
1473,000555,太光电信,深圳市太光电信股份有限公司
1474,000557,银广夏,广夏（银川）实业股份有限公司
1475,000558,莱茵置业,莱茵达置业股份有限公司
1476,000559,万向钱潮,万向钱潮股份有限公司
1477,000560,昆百大,昆明百货大楼（集团）股份有限公司
1478,000561,陕长岭,长岭（集团）股份有限公司
1479,000563,陕国投,陕西省国际信托投资股份有限公司
1480,000564,西安民生,西安民生集团股份有限公司
1481,000565,渝三峡,重庆三峡油漆股份有限公司
1482,000566,海南海药,海南海药股份有限公司
1483,000567,海德股份,海南海德实业股份有限公司
1484,000568,泸州老窖,泸州老窖股份有限公司
1485,000569,四川长钢,攀钢集团四川长城特殊钢股份有限公司
1486,000570,苏常柴,常柴股份有限公司
1487,000571,新大洲A,新大洲控股股份有限公司
1488,000572,海马股份,海马投资集团股份有限公司
1489,000573,粤宏远,东莞宏远工业区股份有限公司
1490,000576,广东甘化,江门甘蔗化工厂（集团）股份有限公司
1491,000578,盐湖工业,青海盐湖工业集团股份有限公司
1492,000581,威孚高科,无锡威孚高科技股份有限公司
1493,000582,北海港,北海市北海港股份有限公司
1494,000584,舒卡股份,四川舒卡特种纤维股份有限公司
1495,000585,东北电气,东北电气发展股份有限公司
1496,000586,汇源通信,四川汇源光通信股份有限公司
1497,000587,光明家具,光明集团家具股份有限公司
1498,000589,黔轮胎,贵州轮胎股份有限公司
1499,000590,紫光古汉,紫光古汉集团股份有限公司
1500,000591,桐君阁,重庆桐君阁股份有限公司
1501,000592,中福实业,福建中福实业股份有限公司
1502,000593,大通燃气,四川大通燃气开发股份有限公司
1503,000594,国恒铁路,天津国恒铁路控股股份有限公司
1504,000595,西北轴承,西北轴承股份有限公司
1505,000596,古井贡酒,安徽古井贡酒股份有限公司
1506,000597,东北制药,东北制药集团股份有限公司
1507,000598,蓝星清洗,蓝星清洗股份有限公司
1508,000599,青岛双星,青岛双星股份有限公司
